observ,barrio,calle,altura,institut,institu3,distanz,edpub,estserv,banco,totrob,mes,monat
608,V. Crespo,Olaya,a1300,0,0,2,0,0,0,1,7,Juli (1 - 17)
610,V. Crespo,Olaya,a1500,0,0,4,0,0,0,0,7,Juli (1 - 17)
645,V. Crespo,Padilla,a300,0,0,3,0,0,0,0,7,Juli (1 - 17)
659,V. Crespo,Camargo,a600,0,1,1,1,0,0,0,7,Juli (1 - 17)
532,V. Crespo,Julian Alvarez,a200,0,0,2,0,0,0,0,7,Juli (1 - 17)
644,V. Crespo,Padilla,a200,0,0,2,0,0,0,0,7,Juli (1 - 17)
614,V. Crespo,Hidalgo,a1100,0,0,3,0,0,0,0,7,Juli (1 - 17)
648,V. Crespo,Padilla,a600,0,1,1,0,0,0,0,7,Juli (1 - 17)
717,V. Crespo,Warnes,a300,0,0,2,0,0,0,0,7,Juli (1 - 17)
639,V. Crespo,Murillo,a600,1,1,0,0,0,0,0,7,Juli (1 - 17)
718,V. Crespo,Warnes,a400,0,0,2,0,0,0,0,7,Juli (1 - 17)
626,V. Crespo,Acoyte,a1500,0,0,2,0,0,0,0,7,Juli (1 - 17)
672,V. Crespo,Corrientes,a5500,0,0,2,0,0,1,0,7,Juli (1 - 17)
671,V. Crespo,Corrientes,a5400,0,0,2,0,0,1,0,7,Juli (1 - 17)
674,V. Crespo,Corrientes,a5700,0,0,3,0,0,0,0,7,Juli (1 - 17)
673,V. Crespo,Corrientes,a5600,0,0,2,1,0,0,0,7,Juli (1 - 17)
670,V. Crespo,Corrientes,a5300,0,0,2,1,0,1,0,7,Juli (1 - 17)
713,V. Crespo,Luis Maria Drago,a400,0,0,3,0,0,0,0,7,Juli (1 - 17)
668,V. Crespo,Corrientes,a5100,0,0,3,0,0,1,0,7,Juli (1 - 17)
711,V. Crespo,Luis Maria Drago,a200,0,1,1,0,0,0,0,7,Juli (1 - 17)
669,V. Crespo,Corrientes,a5200,0,0,2,0,0,1,0,7,Juli (1 - 17)
712,V. Crespo,Luis Maria Drago,a300,0,0,2,0,0,0,0,7,Juli (1 - 17)
155,Belgrano,Virrey Olaguer y,a2400,0,0,7,0,0,0,0,7,Juli (1 - 17)
291,Belgrano,Amenabar,a1400,0,0,8,0,0,0,0,7,Juli (1 - 17)
290,Belgrano,Amenabar,a1300,0,0,9,0,0,0,0,7,Juli (1 - 17)
157,Belgrano,Virrey Olaguer y,a2600,0,0,8,0,0,0,0,7,Juli (1 - 17)
153,Belgrano,Virrey Aviles,a2700,0,0,6,0,0,0,0,7,Juli (1 - 17)
292,Belgrano,Amenabar,a1500,0,0,7,0,0,0,1,7,Juli (1 - 17)
267,Belgrano,Moldes,a1200,0,0,9,0,0,0,0,7,Juli (1 - 17)
246,Belgrano,Vidal,a1400,0,0,6,0,0,0,0,7,Juli (1 - 17)
313,Belgrano,Ciudad de la Paz,a1400,0,0,7,0,0,0,1,7,Juli (1 - 17)
247,Belgrano,Vidal,a1500,0,0,5,0,0,0,0,7,Juli (1 - 17)
225,Belgrano,Cramer,a700,0,0,9,0,0,0,0,7,Juli (1 - 17)
162,Belgrano,Virrey Arredondo,a2500,0,0,8,0,0,0,0,7,Juli (1 - 17)
233,Belgrano,Cramer,a1600-1650,0,0,5,0,1,0,0,7,Juli (1 - 17)
314,Belgrano,Ciudad de la Paz,a1500,0,0,7,0,0,0,0,7,Juli (1 - 17)
230,Belgrano,Cramer,a1300,0,0,8,0,0,0,0,7,Juli (1 - 17)
174,Belgrano,Virrey Loreto,a2600,0,0,9,0,0,0,0,7,Juli (1 - 17)
268,Belgrano,Moldes,a1300,0,0,8,0,0,0,0,7,Juli (1 - 17)
158,Belgrano,Virrey Olaguer y,a2700,0,0,7,0,0,0,0,7,Juli (1 - 17)
288,Belgrano,Amenabar,a1100,0,0,9,0,0,0,0,7,Juli (1 - 17)
289,Belgrano,Amenabar,a1200,0,0,9,0,0,0,0,7,Juli (1 - 17)
232,Belgrano,Cramer,a1500,0,0,6,0,0,0,0,7,Juli (1 - 17)
161,Belgrano,Virrey Arredondo,a2400,0,0,7,0,0,0,0,7,Juli (1 - 17)
311,Belgrano,Ciudad de la Paz,a1200,0,0,8,0,0,0,0,7,Juli (1 - 17)
270,Belgrano,Moldes,a1500,0,0,6,0,0,1,0,7,Juli (1 - 17)
266,Belgrano,Moldes,a1100,0,0,10,0,0,0,0,7,Juli (1 - 17)
228,Belgrano,Cramer,a1000,0,0,11,0,0,0,0,7,Juli (1 - 17)
163,Belgrano,Virrey Arredondo,a2600,0,0,9,0,0,0,0,7,Juli (1 - 17)
173,Belgrano,Virrey Loreto,a2500,0,0,8,0,0,0,0,7,Juli (1 - 17)
156,Belgrano,Virrey Olaguer y,a2500,0,0,8,0,0,0,0,7,Juli (1 - 17)
231,Belgrano,Cramer,a1400,0,0,7,0,0,0,0,7,Juli (1 - 17)
227,Belgrano,Cramer,a900,0,0,11,0,0,0,0,7,Juli (1 - 17)
154,Belgrano,Virrey Aviles,a2800,0,0,6,0,0,0,0,7,Juli (1 - 17)
312,Belgrano,Ciudad de la Paz,a1300,0,0,7,0,0,0,0,7,Juli (1 - 17)
226,Belgrano,Cramer,a800,0,0,10,0,0,0,0,7,Juli (1 - 17)
229,Belgrano,Cramer,a1200,0,0,9,0,0,0,0,7,Juli (1 - 17)
269,Belgrano,Moldes,a1400,0,0,7,0,0,0,0,7,Juli (1 - 17)
172,Belgrano,Virrey Loreto,a2400,0,0,7,0,0,0,0,7,Juli (1 - 17)
265,Belgrano,Moldes,a1000,0,0,10,0,0,0,0,7,Juli (1 - 17)
261,Belgrano,Moldes,a600,0,0,7,0,0,0,0,7,Juli (1 - 17)
264,Belgrano,Moldes,a900,0,0,9,0,0,0,0,7,Juli (1 - 17)
262,Belgrano,Moldes,a700,0,0,7,0,0,0,0.25,7,Juli (1 - 17)
263,Belgrano,Moldes,a800,0,0,8,0,0,0,0.25,7,Juli (1 - 17)
336,Belgrano,Cabildo,a1400,0,0,6,0,1,0,0,7,Juli (1 - 17)
337,Belgrano,Cabildo,a1500,0,0,6,0,0,0,0,7,Juli (1 - 17)
335,Belgrano,Cabildo,a1300,0,0,7,0,0,0,0,7,Juli (1 - 17)
334,Belgrano,Cabildo,a1200,0,0,7,0,0,0,0,7,Juli (1 - 17)
284,Belgrano,Amenabar,a700,0,0,6,0,0,0,0,7,Juli (1 - 17)
199,Belgrano,Aguilar,a2600,0,0,9,0,0,0,0,7,Juli (1 - 17)
201,Belgrano,Palpa,a2400,0,0,7,0,0,0,0,7,Juli (1 - 17)
224,Belgrano,Federico Lacroze,a2600,0,0,7,0,0,0,0,7,Juli (1 - 17)
222,Belgrano,Federico Lacroze,a2400,0,0,5,0,0,0,0,7,Juli (1 - 17)
287,Belgrano,Amenabar,a1000,0,0,8,0,0,0,0,7,Juli (1 - 17)
202,Belgrano,Palpa,a2500,0,0,8,0,0,0,0,7,Juli (1 - 17)
307,Belgrano,Ciudad de la Paz,a800,0,0,5,0,0,0,0,7,Juli (1 - 17)
203,Belgrano,Palpa,a2600,0,0,9,0,0,0,0.25,7,Juli (1 - 17)
213,Belgrano,Teodoro Garcia,a2600,0,0,6,0,0,0,0,7,Juli (1 - 17)
186,Belgrano,Zabala,a2600,0,0,8,0,0,0,0,7,Juli (1 - 17)
197,Belgrano,Aguilar,a2400,0,0,7,0,0,0,0,7,Juli (1 - 17)
190,Belgrano,Cespedes,a2400,0,0,8,0,0,0,0,7,Juli (1 - 17)
198,Belgrano,Aguilar,a2500,0,0,8,0,0,0,0,7,Juli (1 - 17)
184,Belgrano,Zabala,a2400,0,0,6,0,0,0,0,7,Juli (1 - 17)
309,Belgrano,Ciudad de la Paz,a1000,0,0,7,0,0,0,0,7,Juli (1 - 17)
212,Belgrano,Teodoro Garcia,a2500,0,0,5,0,0,0,0,7,Juli (1 - 17)
223,Belgrano,Federico Lacroze,a2500,0,0,6,0,0,1,0,7,Juli (1 - 17)
285,Belgrano,Amenabar,a800,0,0,6,0,0,0,0,7,Juli (1 - 17)
306,Belgrano,Ciudad de la Paz,a700,0,0,5,0,0,0,0,7,Juli (1 - 17)
308,Belgrano,Ciudad de la Paz,a900,0,0,6,0,0,0,0,7,Juli (1 - 17)
185,Belgrano,Zabala,a2500,0,0,7,0,0,0,0,7,Juli (1 - 17)
192,Belgrano,Cespedes,as/nº (2600),0,0,10,0,0,0,0,7,Juli (1 - 17)
211,Belgrano,Teodoro Garcia,a2400,0,0,4,0,0,0,0,7,Juli (1 - 17)
286,Belgrano,Amenabar,a900,0,0,7,0,0,0,0,7,Juli (1 - 17)
191,Belgrano,Cespedes,a2500,0,0,9,0,0,0,0,7,Juli (1 - 17)
310,Belgrano,Ciudad de la Paz,a1100,0,0,8,0,0,0,0,7,Juli (1 - 17)
333,Belgrano,Cabildo,a1100,0,0,6,0,0,1,0,7,Juli (1 - 17)
330,Belgrano,Cabildo,a800,0,0,4,0,0,1,0,7,Juli (1 - 17)
331,Belgrano,Cabildo,a900,0,0,4,1,0,1,0,7,Juli (1 - 17)
332,Belgrano,Cabildo,a1000,0,0,5,0,0,1,0,7,Juli (1 - 17)
410,Belgrano,3 de Febrero,a1200,0,0,3,0,0,0,0,7,Juli (1 - 17)
200,Belgrano,Palpa,a2300,0,0,6,0,0,0,0,7,Juli (1 - 17)
182,Belgrano,Zabala,a2200,0,0,4,0,0,0,0,7,Juli (1 - 17)
210,Belgrano,Teodoro Garcia,a2300,0,0,3,0,0,0,0,7,Juli (1 - 17)
160,Belgrano,Virrey Arredondo,a2300,0,0,6,0,0,0,0,7,Juli (1 - 17)
167,Belgrano,Virrey Loreto,a1900,0,0,2,0,0,0,0,7,Juli (1 - 17)
159,Belgrano,Virrey Arredondo,a2200,0,0,5,0,0,0,0,7,Juli (1 - 17)
209,Belgrano,Teodoro Garcia,a2200,0,0,2,0,0,0,0,7,Juli (1 - 17)
168,Belgrano,Virrey Loreto,a2000,0,0,3,1,0,0,0,7,Juli (1 - 17)
411,Belgrano,3 de Febrero,a1300,0,0,3,1,0,0,0,7,Juli (1 - 17)
395,Belgrano,O´Higgins,a1400,0,0,4,0,0,0,0,7,Juli (1 - 17)
196,Belgrano,Aguilar,a2300,0,0,6,0,0,0,0,7,Juli (1 - 17)
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,7,Juli (1 - 17)
220,Belgrano,Federico Lacroze,a2200,0,0,3,0,0,0,0,7,Juli (1 - 17)
193,Belgrano,Aguilar,a2000,0,0,3,0,0,0,0,7,Juli (1 - 17)
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,7,Juli (1 - 17)
396,Belgrano,O´Higgins,a1500,0,0,3,0,0,0,0,7,Juli (1 - 17)
394,Belgrano,O´Higgins,a1300,0,0,4,0,0,0,0,7,Juli (1 - 17)
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,7,Juli (1 - 17)
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,7,Juli (1 - 17)
171,Belgrano,Virrey Loreto,a2300,0,0,6,0,0,0,0,7,Juli (1 - 17)
183,Belgrano,Zabala,a2300,0,0,5,0,0,0,0.25,7,Juli (1 - 17)
189,Belgrano,Cespedes,a2300,0,0,7,0,0,0,0,7,Juli (1 - 17)
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,7,Juli (1 - 17)
413,Belgrano,3 de Febrero,a1500,0,0,2,0,0,0,0,7,Juli (1 - 17)
181,Belgrano,Zabala,a2100,0,0,3,0,0,0,0,7,Juli (1 - 17)
409,Belgrano,3 de Febrero,a1100,0,0,3,0,0,0,0,7,Juli (1 - 17)
188,Belgrano,Cespedes,a2200,0,0,6,0,0,0,0,7,Juli (1 - 17)
187,Belgrano,Cespedes,a2100,0,0,5,0,0,0,0,7,Juli (1 - 17)
393,Belgrano,O´Higgins,a1100,0,0,5,0,0,0,0,7,Juli (1 - 17)
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,7,Juli (1 - 17)
170,Belgrano,Virrey Loreto,a2200,0,0,5,0,0,0,0,7,Juli (1 - 17)
195,Belgrano,Aguilar,a2200,0,0,5,0,0,0,0,7,Juli (1 - 17)
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0.25,7,Juli (1 - 17)
169,Belgrano,Virrey Loreto,a2100,0,0,4,0,0,0,0,7,Juli (1 - 17)
221,Belgrano,Federico Lacroze,a2300,0,0,4,0,0,0,0,7,Juli (1 - 17)
194,Belgrano,Aguilar,a2100,0,0,4,0,0,0,0,7,Juli (1 - 17)
412,Belgrano,3 de Febrero,a1400,0,0,3,0,0,0,0,7,Juli (1 - 17)
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,7,Juli (1 - 17)
180,Belgrano,Zabala,a2000,0,0,2,0,0,0,0,7,Juli (1 - 17)
430,Belgrano,11 de Septiembre,a1500,0,1,1,0,0,1,1,7,Juli (1 - 17)
427,Belgrano,11 de Septiembre,a1200,0,0,2,0,0,0,0,7,Juli (1 - 17)
429,Belgrano,11 de Septiembre,a1400,0,0,2,1,0,0,0,7,Juli (1 - 17)
428,Belgrano,11 de Septiembre,a1300,0,0,2,1,0,0,0,7,Juli (1 - 17)
426,Belgrano,11 de Septiembre,a1100,0,0,2,0,0,0,0,7,Juli (1 - 17)
165,Belgrano,Virrey Loreto,a1600,0,0,2,0,0,0,0,7,Juli (1 - 17)
179,Belgrano,Zabala,a1900,0,1,1,0,0,0,0,7,Juli (1 - 17)
208,Belgrano,Teodoro Garcia,a2100,0,1,1,0,0,0,0,7,Juli (1 - 17)
218,Belgrano,Federico Lacroze,a2000,0,0,3,0,0,0,0,7,Juli (1 - 17)
217,Belgrano,Federico Lacroze,a1900,0,0,3,0,0,0,0,7,Juli (1 - 17)
444,Belgrano,Arribenos,a1400,0,1,1,0,0,0,0,7,Juli (1 - 17)
448,Belgrano,Villanueva,a1200,0,0,2,0,0,0,0,7,Juli (1 - 17)
445,Belgrano,Arribenos,a1500,0,0,2,0,0,0,0,7,Juli (1 - 17)
219,Belgrano,Federico Lacroze,a2100,0,0,3,0,0,0,0,7,Juli (1 - 17)
177,Belgrano,Zabala,a1700,0,0,2,0,0,0,0,7,Juli (1 - 17)
443,Belgrano,Arribenos,a1200,1,1,0,1,0,0,0,7,Juli (1 - 17)
166,Belgrano,Virrey Loreto,a1800,0,0,2,0,0,0,0,7,Juli (1 - 17)
449,Belgrano,Villanueva,a1300,0,0,2,1,0,0,0,7,Juli (1 - 17)
178,Belgrano,Zabala,a1800,0,1,1,0,0,0,0,7,Juli (1 - 17)
207,Belgrano,Teodoro Garcia,a2000,0,1,1,0,0,0,0,7,Juli (1 - 17)
206,Belgrano,Teodoro Garcia,a1900,0,0,2,1,0,0,0,7,Juli (1 - 17)
451,Belgrano,Luis Maria Campos,a1300,0,0,3,0,0,1,0,7,Juli (1 - 17)
453,Belgrano,Luis Maria Campos,a1500,0,0,3,0,0,1,0,7,Juli (1 - 17)
452,Belgrano,Luis Maria Campos,a1400,0,0,3,0,0,1,0,7,Juli (1 - 17)
450,Belgrano,Luis Maria Campos,a1200,0,0,3,0,0,0,0,7,Juli (1 - 17)
215,Belgrano,Federico Lacroze,a1700,0,0,5,0,0,0,0,7,Juli (1 - 17)
205,Belgrano,Teodoro Garcia,a1800,0,0,3,0,0,0,0,7,Juli (1 - 17)
216,Belgrano,Federico Lacroze,a1800,0,0,4,0,0,1,0,7,Juli (1 - 17)
462,Belgrano,Libertador,a5300,0,0,5,0,1,0,0,7,Juli (1 - 17)
455,Belgrano,Sdo.de la Indepen,a1200,0,0,4,0,0,0,0,7,Juli (1 - 17)
175,Belgrano,Zabala,a1500,0,0,4,0,0,0,0,7,Juli (1 - 17)
458,Belgrano,Migueletes,a1200,0,0,5,0,0,0,0,7,Juli (1 - 17)
461,Belgrano,Libertador,a5200,0,0,5,0,0,0,0,7,Juli (1 - 17)
456,Belgrano,Sdo.de la Indepen,a1300,0,0,4,0,0,0,0,7,Juli (1 - 17)
164,Belgrano,Virrey Loreto,a1500,0,0,3,0,0,0,0,7,Juli (1 - 17)
459,Belgrano,Migueletes,a1300,0,0,5,0,0,0,0,7,Juli (1 - 17)
457,Belgrano,Sdo.de la Indepen,a1400,0,0,4,0,0,0,0,7,Juli (1 - 17)
214,Belgrano,Federico Lacroze,a1600,0,0,6,0,0,0,0,7,Juli (1 - 17)
176,Belgrano,Zabala,a1600,0,0,3,0,0,0,0,7,Juli (1 - 17)
460,Belgrano,Libertador,a5100,0,0,6,0,0,0,0,7,Juli (1 - 17)
204,Belgrano,Teodoro Garcia,a1700,0,0,4,0,0,0,1,7,Juli (1 - 17)
708,V. Crespo,Aguirre,a1000,1,1,0,0,0,0,0,7,Juli (1 - 17)
706,V. Crespo,Aguirre,a800,0,1,1,0,0,0,0,7,Juli (1 - 17)
697,V. Crespo,Velasco,a1000,0,0,2,0,0,0,0,7,Juli (1 - 17)
675,V. Crespo,Villaroel,a1000,0,0,4,0,0,0,0,7,Juli (1 - 17)
488,V. Crespo,Serrano,a500,0,0,2,0,0,0,0,7,Juli (1 - 17)
695,V. Crespo,Velasco,a800,0,1,1,0,0,0,0,7,Juli (1 - 17)
686,V. Crespo,Vera,a1000,0,0,3,0,0,0,0,7,Juli (1 - 17)
496,V. Crespo,Gurruchaga,a500,0,0,2,0,0,0,0,7,Juli (1 - 17)
490,V. Crespo,Serrano,a700,0,0,2,0,0,0,0,7,Juli (1 - 17)
705,V. Crespo,Aguirre,a700,1,1,0,0,0,0,0,7,Juli (1 - 17)
696,V. Crespo,Velasco,a900,0,0,2,0,0,0,0,7,Juli (1 - 17)
482,V. Crespo,Thames,a700,0,1,1,0,0,0,1,7,Juli (1 - 17)
481,V. Crespo,Thames,a600,0,0,2,0,0,0,0,7,Juli (1 - 17)
489,V. Crespo,Serrano,a600,0,0,2,0,0,0,0,7,Juli (1 - 17)
480,V. Crespo,Thames,a500,0,0,3,0,0,0,0,7,Juli (1 - 17)
685,V. Crespo,Vera,a900,0,0,3,0,0,0,0,7,Juli (1 - 17)
464,V. Crespo,J. B. Justo,a2200,0,1,1,0,0,0,0,7,Juli (1 - 17)
683,V. Crespo,Vera,a700,0,0,2,0,0,0,0,7,Juli (1 - 17)
467,V. Crespo,J. B. Justo,a2500,0,0,4,0,1,0,0,7,Juli (1 - 17)
465,V. Crespo,J. B. Justo,a2300,0,0,2,0,0,0,0,7,Juli (1 - 17)
684,V. Crespo,Vera,a800,0,0,2,0,0,0,0,7,Juli (1 - 17)
466,V. Crespo,J. B. Justo,a2400,0,0,3,0,0,0,0,7,Juli (1 - 17)
694,V. Crespo,Velasco,a700,0,1,1,0,0,0,0,7,Juli (1 - 17)
498,V. Crespo,Gurruchaga,a700,1,1,0,0,0,0,0,7,Juli (1 - 17)
707,V. Crespo,Aguirre,a900,0,1,1,0,0,0,0,7,Juli (1 - 17)
497,V. Crespo,Gurruchaga,a600,0,1,1,0,0,0,0,7,Juli (1 - 17)
504,V. Crespo,Acevedo,a500,0,0,2,0,0,0,0,7,Juli (1 - 17)
503,V. Crespo,Acevedo,a400,0,0,2,0,0,0,0,7,Juli (1 - 17)
505,V. Crespo,Acevedo,a600,0,1,1,0,0,0,1,7,Juli (1 - 17)
680,V. Crespo,Vera,a400,0,0,4,0,0,0,0.25,7,Juli (1 - 17)
702,V. Crespo,Aguirre,a400,0,0,3,0,0,0,0,7,Juli (1 - 17)
703,V. Crespo,Aguirre,a500,0,0,2,0,0,0,0,7,Juli (1 - 17)
704,V. Crespo,Aguirre,a600,0,1,1,0,0,0,0,7,Juli (1 - 17)
693,V. Crespo,Velasco,a600,0,0,2,0,1,0,0,7,Juli (1 - 17)
516,V. Crespo,R. S. Ortiz,a300,0,0,3,0,0,0,0,7,Juli (1 - 17)
518,V. Crespo,R. S. Ortiz,a500,0,0,3,0,0,0,0,7,Juli (1 - 17)
511,V. Crespo,Malabia,a500,0,0,3,0,0,0,0,7,Juli (1 - 17)
517,V. Crespo,R. S. Ortiz,a400,0,0,4,0,0,0,0,7,Juli (1 - 17)
512,V. Crespo,Malabia,a600,0,0,2,0,0,0,0,7,Juli (1 - 17)
510,V. Crespo,Malabia,a400,0,0,2,0,0,0,0,7,Juli (1 - 17)
681,V. Crespo,Vera,a500,0,0,3,0,0,0,1,7,Juli (1 - 17)
692,V. Crespo,Velasco,a500,0,0,3,0,0,0,1,7,Juli (1 - 17)
682,V. Crespo,Vera,a600,0,0,3,0,0,0,0,7,Juli (1 - 17)
691,V. Crespo,Velasco,a400,0,0,4,0,0,0,0,7,Juli (1 - 17)
6,Belgrano,Congreso,a2500,0,1,1,0,0,0,0,7,Juli (1 - 17)
8,Belgrano,Congreso,a2700,0,1,1,0,0,0,0,7,Juli (1 - 17)
9,Belgrano,Congreso,a2800,0,1,1,0,0,0,0,7,Juli (1 - 17)
305,Belgrano,Amenabar,a2800,0,1,1,0,0,0,0,7,Juli (1 - 17)
283,Belgrano,Moldes,a2800,0,0,2,0,0,0,0,7,Juli (1 - 17)
5,Belgrano,Congreso,a2400,0,0,2,0,0,0,0,7,Juli (1 - 17)
327,Belgrano,Ciudad de la Paz,a2800,0,0,2,0,0,0,0,7,Juli (1 - 17)
245,Belgrano,Cramer,a2800,0,0,2,0,0,0,0,7,Juli (1 - 17)
7,Belgrano,Congreso,a2600,0,1,1,0,0,0,0,7,Juli (1 - 17)
260,Belgrano,Vidal,a2800,0,1,1,0,0,0,0,7,Juli (1 - 17)
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,0,7,Juli (1 - 17)
19,Belgrano,Manuel Ugarte,a2800,0,0,2,0,0,0,0,7,Juli (1 - 17)
17,Belgrano,Manuel Ugarte,a2600,0,0,2,0,0,0,0,7,Juli (1 - 17)
16,Belgrano,Manuel Ugarte,a2500,0,0,2,0,0,0,1,7,Juli (1 - 17)
15,Belgrano,Manuel Ugarte,a2400,0,0,3,0,0,0,0,7,Juli (1 - 17)
18,Belgrano,Manuel Ugarte,a2700,0,0,2,0,0,0,0,7,Juli (1 - 17)
436,Belgrano,11 de Septiembre,a2200,0,0,4,0,0,0,0,7,Juli (1 - 17)
67,Belgrano,Mendoza,a1700,0,0,5,0,0,0,0,7,Juli (1 - 17)
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0,7,Juli (1 - 17)
68,Belgrano,Mendoza,a1800,0,0,4,0,0,0,0,7,Juli (1 - 17)
437,Belgrano,Tunez,a2300,0,0,4,0,0,0,0,7,Juli (1 - 17)
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,7,Juli (1 - 17)
435,Belgrano,11 de Septiembre,a2100,0,0,5,1,0,0,0,7,Juli (1 - 17)
79,Belgrano,Juramento,a1700,0,0,6,0,0,0,0,7,Juli (1 - 17)
80,Belgrano,Juramento,a1800,0,0,5,0,0,0,0,7,Juli (1 - 17)
405,Belgrano,O´Higgins,a2400,0,0,2,0,0,0,0,7,Juli (1 - 17)
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0,7,Juli (1 - 17)
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,0,7,Juli (1 - 17)
2,Belgrano,Congreso,a2100,0,0,5,0,0,0,0,7,Juli (1 - 17)
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,0,7,Juli (1 - 17)
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,7,Juli (1 - 17)
12,Belgrano,Manuel Ugarte,a2100,0,0,4,0,0,0,0,7,Juli (1 - 17)
408,Belgrano,O´Higgins,a2700,0,0,5,0,0,0,0,7,Juli (1 - 17)
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0,7,Juli (1 - 17)
29,Belgrano,F.D.Roosevelt,a2300,0,0,2,0,0,0,0.25,7,Juli (1 - 17)
28,Belgrano,F.D.Roosevelt,a2200,0,0,3,0,0,0,0,7,Juli (1 - 17)
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,7,Juli (1 - 17)
10,Belgrano,Manuel Ugarte,a1900,0,0,5,0,0,0,0,7,Juli (1 - 17)
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,0,7,Juli (1 - 17)
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0,7,Juli (1 - 17)
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,7,Juli (1 - 17)
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,7,Juli (1 - 17)
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,0,7,Juli (1 - 17)
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0.25,7,Juli (1 - 17)
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0,7,Juli (1 - 17)
406,Belgrano,O´Higgins,a2500,0,0,3,0,0,0,0,7,Juli (1 - 17)
389,Belgrano,Arcos,a2400,0,1,1,0,0,0,0,7,Juli (1 - 17)
11,Belgrano,Manuel Ugarte,a2000,0,0,4,0,0,0,0,7,Juli (1 - 17)
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,0,7,Juli (1 - 17)
14,Belgrano,Manuel Ugarte,a2300,0,0,3,0,0,0,0,7,Juli (1 - 17)
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,7,Juli (1 - 17)
3,Belgrano,Congreso,a2200,0,0,4,0,0,0,0,7,Juli (1 - 17)
391,Belgrano,Arcos,a2600,0,0,3,0,0,0,0,7,Juli (1 - 17)
13,Belgrano,Manuel Ugarte,a2200,0,0,4,0,0,0,0,7,Juli (1 - 17)
4,Belgrano,Congreso,a2300,0,0,3,0,0,0,0,7,Juli (1 - 17)
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0.25,7,Juli (1 - 17)
26,Belgrano,F.D.Roosevelt,a2000,0,0,3,0,0,0,0,7,Juli (1 - 17)
25,Belgrano,F.D.Roosevelt,a1900,0,0,4,0,0,0,0,7,Juli (1 - 17)
27,Belgrano,F.D.Roosevelt,a2100,0,0,3,0,0,0,0,7,Juli (1 - 17)
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,7,Juli (1 - 17)
403,Belgrano,O´Higgins,a2200,0,0,2,0,0,0,0,7,Juli (1 - 17)
404,Belgrano,O´Higgins,a2300,0,0,2,0,0,0,0,7,Juli (1 - 17)
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,7,Juli (1 - 17)
407,Belgrano,O´Higgins,a2600,0,0,4,0,0,0,0,7,Juli (1 - 17)
388,Belgrano,Arcos,a2300,1,1,0,0,0,0,0.25,7,Juli (1 - 17)
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,7,Juli (1 - 17)
1,Belgrano,Congreso,a2000,0,0,5,0,0,0,0,7,Juli (1 - 17)
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,0,7,Juli (1 - 17)
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,7,Juli (1 - 17)
392,Belgrano,Arcos,a2700,0,0,4,0,0,0,0,7,Juli (1 - 17)
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,7,Juli (1 - 17)
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,0,7,Juli (1 - 17)
387,Belgrano,Arcos,a2200,0,1,1,0,0,0,0.25,7,Juli (1 - 17)
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,7,Juli (1 - 17)
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,7,Juli (1 - 17)
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,7,Juli (1 - 17)
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,7,Juli (1 - 17)
